"bookId;reviewId;reviewText;"
"8595084742;R1CY7FOA6ANLOM;O livro é clássico e, por isso, resolvi lê-lo. Não a história não me cativou. Tendo em vista todo o sucesso do livro (e do filme) e do universo Tolkien (cujos filmes são excelentes), provavelmente eu não estava na fase e com a cabeça pra ler esse livro. Talvez não era o meu momento, mas achei muito arrastado e todo o mundo mágico não me encantou. As aventuras de Bilbo, pra mim, ficaram mais parecendo uma trapalhada atrás da outra do que algo bem feito.A qualidade física do livro é excelente. A capa é linda e as gravuras e imagens tem excelente qualidade.;"
"8595084742;R3JKSCMNXILO5Q;Estou lendo o Silmarrilion, mas não resisti e li um pouco do Hobbit. Uma coisa posso já deixar de antemão: Tolkien é um dos maiores gênios literários na ficção fantasiosa na minha opinião. É perceptível o cuidado na língua  empregada, a forma descritiva dos ambientes e como os personagens são apresentados de uma forma tão sucinta que sentimos como se fosse um vizinho querido que não vemos há muito tempo e estamos toma do um chá com eles. É como se estivéssemos vivendo as aventuras junto com os personagens.Dito isso também é notável como a forma textual do Hobbit se difere do Silmarillion em tantos aspectos que , às vezes, parecem ter sido escritos por duas pessoas diferentes. Ambos são incríveis e denotam a evolução da terra média de um ambiente primitivo e inóspito para um local onde se deseja viver para ter uma vida tranquila (estou falando somente do Condado).Vale muito a pena ler esta literatura fantasiosa da grande mente do Tolkien.;"
"8595084742;R1TL0LSATVRIKL;Meu primeiro contato com Tolkien, agora em uma edição tão perfeita que eu não consegui acreditar que existe.A edição honra o livro, corrigindo erros de tradução e deixando mais próximo da obra original.Li O Hobbit em uma edição bem simples e com folhas brancas e sem graça. Então quando vi que a Harper Collins fez um trabalho digno, não tive dúvida em adicionar esse livro em minha coleção.Entrega da Amazon foi em 3 dias!!!!! E chegou em perfeito estado!;"
"8595084742;RMZFF5G44QBOE;📚 O Hobbit - J. R. R. Tolkien“Numa toca no chão vivia um Hobbit”. Assim J. R. R. Tolkien introduz seu grande universo da Terra Média, que inicialmente foi contada para seus filhos e mais tarde, narrada para seus amigos do clube de leitura Inklings, sendo publicado em 1937, se tornando um dos maiores contos de todos os tempos.A história começa quando, o hobbit Bilbo Bolseiro é convocado pelo mago Gandalf, o Cinzento, para embarcar numa jornada, junto a Companhia dos Anões, para recuperarem  o tesouro que lhes pertence, bem como o domínio de seu antigo lar na Montanha Solitária, que está sob posse do dragão Smaug.Bilbo é integrado ao grupo, porque Gandalf acredita em suas habilidades de gatuno, mesmo sendo desacreditado, a primeira vista, por Thorin, Escudo-de-Carvalho, líder da Companhia dos Anões. Mas em sua jornada Bilbo se mostra de grande valor. Após fugir das malignos goblins, e se desvencilhar de Gollum, um hobbit que a muito sucumbiu ao mal, Bilbo encontra o Um Anel, e com ele consegue fugir de seus inimigos graças ao poder da invisibilidade.Ao contrário de todos os hobbits, que preferem o conforto do lar, Bilbo passa a conhecer outros domínios, como Valfenda, habitada por belos elfos, conhece Trevamata, uma floresta maligna cheia de perigos, e conhece a Cidade-do-Lago, onde vive um remanescente de humanos na região da Montanha Solitária.Na batalha final, contra os goblins, na Batalha dos Cinco Exércitos, vemos anões, elfos, homens, e águias gigantes unindo forças para vencer.Sem dúvidas Tolkien entrega um clássico que consolida o gênero e transmite a ideia  que conto de fadas é muito mais que uma história para crianças, como ele acreditava que não era. É uma história fascinante e que prende o leitor a cada segundo, ansiando pelo capítulo seguinte. Uma leitura tranquila e gostosa.Sem dúvidas se tornou um dos livros da minha vida.Em 2012, o diretor Peter Jackson, entregou o primeiro dos três filmes de O Hobbit.;"
"8595084742;R1B9UM4MPQAB3Y;Já tinha visto os filmes do Senhor dos Anéis, mas não conhecia a historia do Hobbit, foi uma leitura rápida e bem agradável, pretendo adquirir as demais edições desse mundo maravilhoso criado por Tolkien !Super recomendo a leitura, as vezes pode parecer meio arrastada, visto que o desenrolar principal demora para acontecer, mas não tira o brilho da obra !;"
"8595084742;RS4G89IEE560C;Extraordinário, como todo conto de fadas do Professor Tolkien. Essa, fisicamente, é a melhor edição de O Hobbit, lançada a um preço atraente e acessível a todos - agradeço a Amazon e à editora, perfeita para uma quinta releitura da obra. E, no tocante a essa, amava a antiga tradução, sabe? Era algo que já se encontrava, intrinsecamente, em minha cabeça. Daí a atual está muito portugueizada... Eu ainda gosto das palavras orcs e anões, sabe? Eu tenho que fazer a modificação mental durante a leitura... No entanto, dá para perceber a boa vontade e o imenso amor empregados tanto na edição quanto no trabalho de tradução em si, e tudo isso já me faz ser grato o suficiente para indicar a amigos, comprar novas para presentear pessoas queridas e guardar a minha com todo o carinho no meu cantinho tolkieniano. Portanto, comprem-na com tranquilidade e que muitos outros títulos sejam lançados com pôster também e/ou seguindo o mesmo estilo.;"
"8595084742;R2XAI360RGNAN2;O livro é maravilhoso, não só a história que é empolgante do início ao fim, mas também a edição em si: a capa, as ilustrações, desenhos, e outros acabamentos. Ele chegou em perfeito estado e bem no prazo (antes até, como sempre ^^),  os dois pontos negativos que ressalto é a tradução dessa edição, assunto polêmico desde antes do seu lançamento, enfim, é importante frisar isso. E o outro ponto é o pôster que acompanha o livro, ele vem dobrado, então fica um pouco difícil de abrir ele e admirá-lo sem perceber as dobraduras, não sei um jeito de solucionar isso, talvez deveriam pensar outro meio. Tirando esses dois pontos, 5 estrelas!P.S.: já estou de olho em O Senhor dos Anéis, o que falta é o money mesmo (risos de desespero).;"
"8595084742;R3KMOOKEIFSX13;Numa toca no chão vivia um hobbit. Não uma toca desagradável, suja e úmida, cheia de restos de minhocas e com cheiro de lodo, tampouco uma toca seca, vazia e arenosa, sem nada em que sentar ou o que comer: era a toca de um hobbit, e isso quer dizer conforto.  Assim começa uma das melhores leituras que eu fiz este ano e é assim também que começa O Hobbit, de J. R. R. Tolkien, publicado em 1937. É curioso, pois há alguns anos atrás, nos meus quinze anos eu tinha lido este livro (E odiei) comprovando então que precisamos amadurecer para lermos obras de arte.;"
"8595084742;R1SYHU8HUTF5WB;A estética do livro é realmente belíssima, cheia de ilustrações feitas pelo próprio Tolkien.O problema foi como veio, de primeiro momento achei que tava tudo bem, mas aí notei um leve amassado em uma extremidade, coisa que não me incomoda mas que poderia ter sido evitada com uma embalagem mais bem feita, pelo menos com um plástico ao redor pra proteger de queda, coisa que não teve.O problema maior foi quando fui folheando as páginas e simplesmente tinha um BORRÃO de tinta em uma delas, isso é incompetência na produção. Muito triste com isso, já tinha comprado outros livros da HarperCollins e nunca nada parecido tinha acontecido.;"
"8595084742;R2UBE4C0SQGVGT;Bom como já está no título, a edição desse Hobbit é extremamente bonita, nesse ponto a HaperCollins trabalha muito bem, a tradução pode incomodar alguns, pois os termos como eram conhecidos anteriormente como Orcs e goblins se transformaram em orques e gobilins respectivamente. Mas tirando esse ponto a edição é muito bela e bem caprichada, e o poster muito bonito também, recomendo.;"
"8595084742;R1689QC2GRK2BV;Sobre a história não é necessário falar muito. É um conto de fadas bem montado, com tudo a que se tem direito nesse universo.Achei um pouco demorado até a parte principal, mas nada incomum.A qualidade dessa edição é incrível. Uns dos livros mais belos que já tive, com detalhes na capa, ilustrações coloridas, diagramação e notas boas, papel ótimo, etc. Tem um prefácio super detalhado também contando a história do livro.Enfim. Quem gosta desse gênero é uma boa aquisição. À aqueles admiradores e fanáticos, ou a quem deseja presentear, com absoluta certeza qualquer título da  coleção do Tolkien dessa editora é uma obra de arte!;"
"8595084742;R2AWH6GSRU1PX2;Toda a obra do Tolkien já tem a sua posição consolidada não apenas na cultura pop como na literatura em si - e depois de tanto tempo (e da adaptação em três partes), a verdade é que O Hobbit dispensa apresentações. Primeiro livro publicado do Tolkien que se passa na Terra Média, acompanhamos a jornada da companhia dos treze anões e o Bilbo Bolseiro - um Hobbit com uma sorte considerável.Apresentações feitas, hora de falar da edição da HarperCollins. E que edição! Estava relutante em abandonar minhas edições antigas, mas assim que tive a edição do Silmarillion, não pensei duas vezes. Aqui, é indiscutível que temos algo visivelmente feito de fãs e para fãs da obra do Tolkien. A letra torna a leitura ainda mais prazerosa, com comentários no inicio e no fim da obra que acrescentam uma riqueza de detalhes para a experiência. E, como se isto não fosse o bastante, temos uma série de ilustrações que tornam a leitura ainda mais imersiva. Por todos estes motivos, esta é uma obra que vale a pena ter na estante.;"
"8595084742;R2643HI5QAA3WQ;Só foi possivel adquirir esse livro que queria ler no fisico, devido a promo! Um livro q sempre ta caro! Uma lástima, que seja demorei a comprar só na promo mesmo! O livro é bonito de fato, sem dúvidas! Agora vou ler aproveitando a escrita de tolken.;"
"8595084742;R3J6KR0JL01MK4;Primeiro, a edição da Harper Collins é incrível. Capa dura, alias, com uma arte linda. O título está em letras prateadas, as páginas são amarelas, de boa gramatura e a fonte é de um tamanho bem adequado. A tradução também difere daquela proveniente de outras editoras, e foi bastante cuidadosa. Quanto à história, o que acrescentar? Fantasia da melhor qualidade. Todos sabem que O Hobbit é a antessala de O Senhor dos Anéis. Estou lendo no momento este último, e já observo que a temática nele abordada é mais complexa do que aquela da primeira das obras mencionadas, certamente porque O Hobbit foi concebido inicialmente para um público mais juvenil. Mas de fato, no curso do processo, aparentemente houve uma mudança de enfoque, de modo que o livro agrada ao público de qualquer idade, bastando gostar de aventura. Recomendo muito a leitura. Foi o primeiro livro do Tolkien que li, e que me encorajou inclusive a iniciar um projeto pessoal de leitura de todas as obras do autor ambientadas no universo da Terra Média. A história de Bilbo Bolseiro também foi retratada em três ótimos filmes, de sucesso estrondoso, lançados em 2012, 2013 e 2014. Qualquer um que não estava em uma Estação Espacial, ou nas fraldas, nesse período, sabe bem disso. Vale conferir!;"
"8595084742;R24C7JMING3ED6;A Happer Colins está de parabéns com essas novas edições do Tolkien. Apenas uma ressalva (e isso é mais por conta de um gosto pessoal): as falas são indicadas entre aspas, em vez do tradicional travessão (-).;"
"8595084742;R1WB6HZLS902M0;Creio que como a maioria das pessoas, O Hobbit foi o primeiro e até agora o único contato que tive com o J. R. R. Tolkien, posso dizer que foi mágica a experiência e pretendo estende-la para a trilogia O Senhor dos Anéis. Um detalhe que me fez se encantar mais ainda foi um estilo semelhante ao de C. S. Lewis, um modo particular de contar uma história com certa convicção dos enredos, é muito fácil crer por mais surreal que seja nesses dois autores. A imersão no mundinho do Bilbo é simplesmente única e de uma aventura cativante, adoraria tê-la lido quando era criança, talvez a imersão seja maior. Elfos, dragões, goblins, aranhas gigantes, gigantes são peças incríveis para a história, cada parte da jornada do Hobbit é de um teor mais que mágico. Foi um prazer conhecer este mestre da literatura fantástica.;"
"8595084742;R2XB556591YVYC;Entrega rápida, livro LINDO por dentro e por fora. Porém tenho algumas críticas. Em poucos dias o nome do livro já está desgastando na capa, infelizmente já vi acontecer com outras pessoas aqui nos feedback. Deixei a imagem do desgaste que ficou pra vocês. Uma outra crítica é por minha opinião, pois percebi que o tradutor queria deixar a obra mais portuguesada e, por conta disso, alguns nomes não ficaram esquisitos de serem lidos. Exemplo disso são os Anões que virou anãos, globins virou gobelis e etc...  Por fim, ainda creio que vale comprar. Eu nunca tinha lido nada do Tolkien, eu amei a obra e irei comprar O senhor dos anéis.;"
"8595084742;R1AKKPZ7N8YT56;Essa edição é uma versão brochura da nova tradução do Hobbit feita pela HarperCollins no Brasil.É excelente para dar de presente para as crianças e ler com eles, pois é uma edição flexível e que permite que elas manuseiem com mais facilidade.Quanto ao conteúdo, dispensa apresentações, pois trata-se da história do Sr. Bolseiro e como ele encontrou o misterioso artefato que mudará a história da terra média.;"
"8595084742;R2HVMZ91AS6N5P;Excelente edição, todo o capricho foi feito não apenas para agradar a fanbase, mas trazer (finalmente) edições decentes à altura do professor de Oxford. A trama do Hobbit em si é uma diversão à parte, e recomendado para todos que sejam admiradores das obras por conta dos filmes, ou para jovens interessados em uma leitura tão interessante quanto qualquer novela YA.;"
"8595084742;R7U0EOLATBJDS;Como quase todos os comentários por aqui, também vim exaltar essa edição e história maravilhosa. Essa é a primeira avaliação que faço aqui na Amazon, e me senti nessa obrigação depois de terminar a leitura do livro! Há muito eu ouvia falar sobre o J.R.R Tolkien e suas histórias, mas nunca me interessei em entrar em contato com elas. Entretanto, decidi comprar O Hobbit quando vi que estava na promoção e, meu deus, ainda bem que fiz isso! A história é cativante e te faz mergulhar de cabeça nela (li o livro em dois dias). O universo que o Tolkien criou é sensacional, mas o que mais me impressionou foi o personagem Bilbo Bolseiro, desacreditado, de início, por seus companheiros de viagem por ser um simples hobbit. Foi incrível ver a evolução dele e da opinião dos anões. Me emocionei, ainda, na crença que o Gandalf tinha nele. Escolhi o Sr. Bolseiro, e isso deveria ser suficiente para todos vocês. Se digo que ele é um Gatuno, um Gatuno é o que ele é, ou será, quando a hora chegar. Há muito mais nele do que vocês acham, e um bocado mais do que ele próprio imagina. Com isso, é inevitável o apego ao personagem que ao invés de ouro e prata, prefere coisas simples como sua casa e uma boa refeição. Que mesmo com medo decide salvar seus amigos, ainda que com a ajuda de um anel que o torna invisível. Que descobre a si mesmo em uma jornada que todos nós, em algum ponto de nossa infância, sonhamos atravessar. A diferença, no entanto, é que agora isso pode se tornar real através da leitura desse livro.Enfim, a edição é linda e maravilhosa. Possui ilustrações do próprio Tolkien e ainda um mapa que torna a experiência mais prazerosa, uma vez que você pode acompanhar a jornada de Thorin e Companhia através dele, criando, portanto, uma maior proximidade com a obra. Não vejo a hora de ler O Senhor dos Anéis e outras obras fantásticas do Tolkien.PS: Tentem ler as runas presentes no livro sozinhos! É bem divertido tentar descobrir a relação de uma runa com uma letra. :);"
"8595084742;R35RK737ORV0G;Material de ótima qualidade, capa dura, fitilho marcador. Infelizmente certas mudanças da tradução (como Orques [Orcs] e Gobelins [Goblins]) são desnecessárias e faz parecer que os tradutores estavam apenas querendo deixar sua assinatura no texto.;"
"8595084742;R3P3KPPOUL7QYK;A genialidade de Tolkien, em suas obras, tem início nesse livro. Escrito a partir de histórias contadas em uma lareira aconchegante, diante de um cenário real de guerra e dificuldade econômica. A história de um pequeno Hobbit que recebe o convite para uma boa aventura, nos traz ânimo, fantasia e coragem em qualquer época. Se esse livro chegou ao seu conhecimento, encare como se o próprio mago Gandalf estivesse te chamando para essa fantástica aventura e a providência (ou sorte, se assim quiser chamar) fará com que não tenha como escapar.;"
"8595084742;RPBJYBCCEPATO;Eu já tinha lido a versão anterior do livro ( á que tem o Smaug na capa), mas essa nova versão é bem bonita, minha única reclamação é da expressão Anãos que me incomoda um pouco. Mas tirando isso é um livro esplêndido e gostoso de ler.;"
"8595084742;RD08CWZLL2OF3;Apesar de não ser meu estilo de leitura predileta (li por conta do clube do livro), essa edição está especial. A capa está linda, porém chegou com um amassado na ponta (como se tivessem pressionado durante a viagem), uma pena, mas não foi algo que me preocupou. O poster veio certinho.Recomendo a edição e a leitura.Amazon, eu repensaria a embalagem para os livros de capa dura. ,);"
"8595084742;R13NG54ZF3IUET;Logo nas primeiras paginas nos deparamos com o seguinte dialogo entre Bilbo e Gandalf,Bilbo: ‘Bom Dia!’Gandalf: ‘O que quer dizer? Você está me desejando um bom dia ou dizendo que este é um bom dia independente de minha vontade, ou talvez queira me dizer que se sente bem nesse dia ou então este é um bom dia para se estar bem?’Bilbo: 'Tudo isso de uma vez.’Eu particularmente já saudei e já fui saudado com Bom dia milhares de vezes, mas nunca havia parado para questionar o seu significado.O mago barbudo chamado Gandalf é a personificação da sabedoria, enquanto o Bilbo Balseiro personifica o sujeito acomodado, sem interesse em grandes coisas. O mago Gandalf na história tem o papel de desenvolver a personalidade de Bilbo em sua jornada.Gandalf provocava Bilbo com seus questionamentos, porém Bilbo não queria se aprofundar no conhecimento e continuou fumando o seu cachimbo.Quantas vezes agimos como Bilbo e preferimos apenas fumar o cachimbo?Esta jornada tem muito a nos dizer.;"
"8595084742;R3CX02IXQ9X01I;Depois de ler a biografia de Tolkien, mergulhei em uma de suas histórias mais aclamadas: O Hobbit. Há quem pense que literatura fantástica e cristianismo não se misturam, mas o professor Tolkien nos deixou como legado a prova de que é perfeitamente possível falar de Deus sem citá-lo diretamente, isso porque tudo que o ser humano produz de bom é um reflexo do criador.O Hobbit surgiu, ou pelo menos a ideia, enquanto Tolkien fazia uma tarefa comum, corrigir provas de seus alunos, diante do cansaço daquela tarefa ele escreveu em uma folha em branco “Numa toca no chão vivia um hobbit”, Tolkien afirmava que não sabia o porquê, ele não fez nada a respeito por muito tempo, mas foi essa história aos poucos descoberta que contou repetidas vezes para seus filhos, e na maioria delas alterava algumas informações, e de tanto conta-la e altera-la, decidiu escreve-la e finalmente em 1937 a história completa foi publicada pela primeira vez pela editora Allen &amp, Unwin.Não há como resumir a beleza e minuciosidade dessa história, mas em uma conversa com uma amiga, ela me disse algo que certamente é adequado “essa é a história que contarei para meus filhos” lendo O Hobbit descobri que até mesmo as nossas falhas contribuem para o nosso crescimento, e certamente as nossas qualidades não são obra do acaso, percebi que a chegada é importante, mas o caminho é o que nos faz entender de fato quem somos, me percebi tão familiarizada com Bilbo, os anões, fadas e seres mágicos que entendo perfeitamente o que Tolkien quis dizer ao mencionar que ele não era criador dessas histórias, mas um descobridor.Minha dica é: não assistam os filmes até terminar a leitura, assisti-los antes certamente prejudicará e muito a sua imaginação, mas se já assistiu [assim como eu] não se apavore, ainda há espaço para imaginação.  Esse é um livro que vale a pena ler com calma, apreciando cada detalhe dessa aventura.;"
"8595084742;RIRANZ1EPI7CF;A história é envolvente e extraordinária.Faz ter apego aos personagens, principalmente ao Bilbo Bolseiro e também ao misterioso mago Gandalf. A historia traz lições morais importantes , principalmente por meio de seu personagem principal,Bilbo Bolseiro.Essas lições seriam o valor da: boa amizade, lealdade, bondade e coragem.Vem com o prefácio de seu filho descrevendo um pouco do processo de criação da história de seu pai.Assisti os filmes um ano antes de ler agora esse livro.Muito da ambientação do filme e personagens ficou em mente enquanto lia.;"
"8595084742;R2N4VKRFOZQ86X;Os detalhes técnicos do livro são seu ponto forte. Entretanto, no mesmo dia em que recebi, o detalhe metálico do título em minha edição havia saído. O pôster poderia ser maior emoldurado, embora seja de boa qualidade.O ponto fraco fica por conta da tradução. É chato ver traduções como warg para lobo, orc para orque, goblins para gobelins, anões para anãos, The Hill (Condado) para Colina. Ainda que bem encaixadas no textos e com boa fluidez de leitura, essa aportuguesação dos termos é desnecessária, entendendo a obra de Tolkien como referência a cultura inglesa, sendo melhor manter os termos originais, como os fãs já o conhecem há décadas.;"
"8595084742;R2TY8JQUDD43Y1;O livro é lindo e a leitura é leve e muito agradável!Um ponto que fez muita diferença pra mim foram os mapas que estão no início e fim. Eles  ajudam muito a acompanhar o trajeto do Hobbit e dos anões. Fica muito mais interessante acompanhar a jornada visualizando cada ponto nos mapas.Uma dica para quem está iniciando no universo Tolkien como eu é começar lendo O Hobbit para depois ler Silmarillion e então Senhor dos Anéis. Ou pelo menos ler O Hobbit e depois Senhor dos Anéis.;"
"8595084742;RAQEHXNPL94TA;Meu deus, que leitura gostosa! Apaixonada por Bilbo e seu jeitinho de pensar. Não sei porque demorei tanto para finalmente ler O Hobbit, mas feliz que comecei.Já tinha lido A sociedade do anel quando tinha 9 anos e sinto que se tivesse começado pelo Hobbit, não teria largado mais. É uma aventura tão divertida e o jeito que Tolkien conta parece que alguém está lendo para mim.;"
"8595084742;R3KU8C2NAXAY05;CLÁSSICO!Os hobbits são seres muito pequenos, menores do que os anões. São de boa paz, sua única ambição é uma boa terra lavrada e só gostam de lidar com ferramentas manuais.Este livro tem como personagem central o hobbit Bilbo Bolseiro. Ele vive muito tranquilo até que o mago Gandalf e uma companhia de anões o levam numa expedição para resgatar um tesouro guardado por Smaug, um dragão enorme e perigoso.;"
"8595084742;R1SY08LJ60BFPV;Acabamento impecável! Fiquei encanta com a qualidade do trabalho da Harper Collins nesse livro. Os mapas, as runas, a qualidade das páginas, da diagramação etc. É nítido o cuidado da editora em cada detalhe deste livro. Já havia lido na adolescência, reli em e-book e acabei comprando a edição física, pois seria um desperdício não ter uma edição dessas na minha estante. Não vejo a hora de poder ler para meus filhos. Espero que eles se encantem tanto quanto eu me encanto a cada nova leitura.;"
"8595084742;R26UW9TKRMIZQX;Bilbo Bolseiro era um dos mais respeitáveis hobbits de todo o Condado até que, um dia, o mago Gandalf bate à sua porta. A partir de então, toda sua vida pacata e campestre soprando anéis de fumaça com seu belo cachimbo começa a mudar. Ele é convocado a participar de uma aventura por ninguém menos do que Thorin Escudo-de-Carvalho, um príncipe do poderoso povo dos Anãos.;"
"8595084742;R6XRDJSCRMRAN;Maravilhoso! Edição incrível, tratamento impecável da HarperCollins, o papel do miolo é grosso, agradabilíssimo de ler, artes de emocionar. Todos os livros do Tolkien até agora estão perfeitos!;"
"8595084742;R1R87NZ11YE5WR;Livro que enche os olhos de alegria.É uma edição que vale ser comprada. O enredo já não é de se surpreender, pois é fantástico.Os elogios são por conta da estética do livro. A capa é toda diferenciada, com uma perfeita combinação de cores. A diagramação e o tamanho da fonte estão dentro do padrão. O pôster possui um tamanho legal.Resumindo: item obrigatório para os fanáticos por fantasia. Nota 10.;"
"8595084742;R2GR2SI52C68JD;J.R.R. Tolkien nos proporciona o que há de melhor em sua imaginação.Sempre gostei muito das histórias tratadas nos filmes, mas nunca havia lido. Então, comecei a ler as obras do autor e o primeiro livro da ordem que escolhi é O Hobbit.Não há muito o que falar sobre o conteúdo, pois o autor já é famosíssimo e suas histórias (com razão) já se espalharam no mundo inteiro. Portanto, apenas devo reverenciá-lo e agradecê-lo (mesmo que apenas através de um comentário na Amazon) por toda a ótima leitura proporcionada a mim.;"
"8595084742;R2CGXVRT3NESW2;É simplesmente impossível não se apaixonar, se sentir envolvido com um mundo rico, mágico, fantasioso e repleto de aventuras e desafios e desbravamentos que o J.R.R. Tolkien nos presenteia nessa obra única e viva.Quanto a edição, a Harper Collins fez um trabalho primoroso, repleto de anexos que enriquecem o conhecimento, as páginas em pólen soft 70g/m², a diagramação é muito confortável e um custo benefício muito bom, só tenho a agradecer, vale muito a pena.;"
"8595084742;R3VGX6B063PVJW;A melhor edição de O Hobbit já lançada aqui no Brasil. Livro completinho, com um acabamento gráfico impecável, detalhes que fazem a diferença na estética da edição e uma tradução muito boa de se ler. Sem falar do pôster de ótimo material, cara... é uma ilustração linda de Tolkien. Edição dessa coleção espetacular da Harper Collins, que qualquer amante da mitologia de Tolkien está louco pra ter na coleção.;"
"8595084742;R3BPPU85L1BAGS;Foi com enorme alegria que descobri essa nova (e belíssima) edição da Harper Collins. Finalmente essa obra de arte recebeu o tratamento merecido. A capa dura é primorosa, com relevo nas letras e uma pintura elegante. O poster é um brinde que remete a história e que deverá agradar os fãs mais exigentes. O início da obra máxima de Tolkien consegue um feito que até hoje poucos alcançaram: cativar gente pequena e grande. Maravilhosa e gostosa de ler do início ao fim, esse livro é de longe a melhor porta de entrada para a terra média. Te vejo em Valfenda.;"
"8595084742;RLROH2ADT9QMD;Estava de olho nesse livro há algum tempo. Ele foi lançado por um valor muito acima do atual. A qualidade de sua construção é incrivelmente boa: capa dura com detalhe em baixo relevo e título em laminado, impressão de altíssima qualidade em folhas amareladas (pólen 80g/m2) e sem falar do pôster que segue o mesmo padrão de qualidade. Esse livrinho é um dos mais bonitos dentre todos os que já adquiri. Muito satisfeito.;"
"8595084742;RQAOG8KM18C9;Que leitura gostosa, prazerosa e agradável! Durante a leitura, senti como se eu estivesse sentado numa sala e Tolkien estivesse ao meu lado contando uma história. Há referências a histórias de outros livros do legendarium, como Silmarillion e A queda de Gondolin. Esse livro te conquista, faz você se apaixonar pela mitologia de Tolkien, de tal forma que te faz querer ler os outros livros do legendarium. Há muito o que descobrir sobre a Terra Média, uma jornada cativante o aguarda.;"
"8595084742;R3AGPVWHS4W34M;O Hobbit dispensa maiores comentários. É uma obra-prima da fantasia. Um clássico atemporal. Então, vou comentar um pouco sobre essa edição da Harper Collins: de cara, posso dizer que é linda. A capa, a folha de guarda, o mapa que veio de brinde... tudo muito caprichado, fazendo jus ao que o livro representa. Recomendo demais.;"
"8595084742;RLJ3H4YBIUDJD;Sobre a edição capa dura da Harper Collins: capa com o desenho original do autor, título em baixo relevo prateado, com as runas dos anãos também em baixo relevo. Os mapas (traduzidos para o português) foram reproduzidos nas folhas de guarda, com as cores originais. As páginas são papel pólen, levemente amareladas e com ótima gramatura. A encadernação é um pouco apertada, o livro não fica aberto sozinho. Ainda bem que as margens são largas, e o leitor não precisa abrir o livro todo para conseguir ler. As ilustrações e as gravuras originais do autor são muito bonitas, e foram reproduzidas no mesmo papel do restante do livro. Para todos os poemas e cantigas adaptados ao português, foram reproduzidos os originais como notas de rodapé.Me incomodou a tradução dos nomes de personagens e lugares, para quem está acostumado com os nomes originais demora um tempo para ligar os dois.Sobre a história em si: o Hobbit é, obviamente, um livro para crianças. O tom e a trama do livro não são nada parecidos com a trilogia do Senhor dos Anéis. E funciona muito bem como um livro infantil, para ser lido para ou junto com crianças! Ainda assim, a história é divertida e cativante para adultos, principalmente para quem já está acostumado com a obra do Tolkien.;"
"8595084742;RY61I3CIRZTSJ;A primeira MARAVILHOSA OBRA a ser publicada pelo grande Professor J. R.R. Tolkien, essa nova edição da HarperCollins Brasil está INCRÍVEL, qualidade muito boa, ilustrações do próprio Tolkien, o mapas, os extras, a capa dura linda e a boa NARRATIVA! Vale muito a pena e o pôster é LINDO DEMAIS!Parabéns pela entrega, veio em bom estado!;"
"8595084742;R3RJYCYUVFAESH;Já havia lido o Hobbit há uns 10 anos e reli agora pelo Kindle. É sempre saboroso e divertido ler Tolkien mas percebi nessa segunda experiência, após ter assistido a trilogia cinematográfica, que o filme conseguiu incorpar mais a obra, mesmo tendo um excesso ou outro. Vale a leitura pra quem não tinha lido e viu o filme ou quem vai conhecer agora.;"
"8595084742;RUJTVPFCXZJDX;Bilbo: Bom Dia!Gandalf: O que quer dizer? Você está me desejando um bom dia ou dizendo que este é um bom dia independente de minha vontade, ou talvez queira me dizer que se sente bem nesse dia ou então este é um bom dia para se estar bem?Bilbo: Tudo isso de uma vez.Um simples bom dia a nível Tolkien possui mais conteúdo do que outros livros inteiros, dito isso, dispensa comentários, meu único arrependimento é não ter conhecido essa maravilhosa obra mais jovem.;"
"8595084742;RMHARX3P7U0I1;Chegou antes do prazo e veio em estado impecável. E a edição da Harper Collins é deslumbrante, vem com pôster e belas ilustrações. O Hobbit é completo em tudo, tem batalhas, povos, cidades, dragões, objetos mágicos, tesouros, etc. Os personagens tem um baita desenvolvimento, diálogos inteligentes, cenas marcantes e um final bem emocionante. E seus pequenos erros dão pra relevar. Nota: 10,0;"
"8595084742;R1EZ7VBV1U67JZ;DETALHE IMPORTANTE: Não ganhou 5 estrelas, por causa da qualidade de impressão do NOME na capa e lombada. Os nomes estão  impressos em algum tipo de (tinta laminada), que acabou descascando muito fácil, apenas estando em minha mochila.Sobre a tradução/parte técnica do livro, sem comentários, está impecável.Parabéns a HarperCollinsBrasil.A editora conseguiu trazer muita fluidez na hora ler, com pequenos detalhes que passam despercebidos (como a tradução para o nome das espécies dos personagens, Anões ficou Anãos, detalhe que é citado no prefácio do livro, que por sinal também está incrível).Fora esses pequenos detalhes vale muito a pena, os mapas que ficam na parte interna da capa e contracapa trazem muita imersão ao leitor.Sobre o pôster: Achei muito bom, tanto o tamanho quanto a qualidade está ok.Mesmo que acabe não gostando, é o tipo de livro para deixar embelezando sua estante.Obs.: Comprei o Box dos Senhor dos Anéis da mesma editora, percebi que a impressão também apresenta a (tinta laminada) na capa, algo que deve ser mencionado.;"
